# Number of sources: 8064
# RA (deg), Dec (deg), I (Jy), Q (Jy), U (Jy), V (Jy), Ref. freq. (Hz), Spectral index, Rotation measure (rad/m^2), FWHM major (arcsec), FWHM minor (arcsec), Position angle (deg)
 345.420992,  -6.881195, 4.612512e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.663422e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.306698,  -6.999271, 2.626895e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-4.258638e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.085108, -11.076840, 1.668448e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.334618e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.795114,  -7.772306, 2.289840e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.170358e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.244043,  -6.474634, 1.877892e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.656122e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.228325, -10.341345, 1.051429e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.678826e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.774766, -10.782581, 5.790147e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.950042e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 344.780779,  -6.695833, 2.011106e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-4.416712e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.449974,  -8.315623, 8.728747e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.524946e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.134472,  -5.243536, 2.052609e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.058455e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.039566,  -8.416859, 9.333035e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.368272e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.077829,  -8.801739, 2.706609e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.192312e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.688856,  -5.884786, 2.015608e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.569385e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.594380,  -6.487976, 3.176197e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.216921e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.253238,  -5.410085, 1.602514e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.337081e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.836601,  -6.078843, 1.860493e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.337908e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 350.854305,  -8.943282, 7.743517e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-4.488448e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 344.575210,  -8.664634, 5.375836e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.845201e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.674987,  -7.984354, 6.729697e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.110300e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.930536,  -6.364386, 2.712462e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.164495e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.250893,  -5.772300, 1.459057e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.645790e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.919324,  -9.033955, 3.028968e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.321883e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.455353,  -7.259365, 4.087713e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-4.219204e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.339536,  -6.701845, 3.289643e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.130998e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.711140,  -7.424645, 2.947111e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.969781e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.299148,  -5.598605, 4.000852e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.476723e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.635284,  -8.228764, 2.741677e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.572827e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 344.859233,  -6.225292, 7.029765e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.413642e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.282489,  -5.848749, 1.162695e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-2.237344e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 350.622042,  -7.003982, 1.772861e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.923609e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.575200,  -9.910633, 2.166892e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.933816e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.376822,  -8.168453, 2.935934e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.739312e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.417430,  -5.453093, 5.369557e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.251427e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 350.336832,  -9.656082, 4.992153e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.179587e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.526215, -10.866906, 1.566248e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.815745e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.314545,  -6.774495, 2.345090e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.087124e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.841814,  -7.149383, 3.851598e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.236779e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.833060,  -8.265791, 3.477779e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.337847e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.464797,  -8.019208, 3.818173e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.313259e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.971371,  -8.714598, 1.230723e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.150380e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.778086,  -8.709513, 5.330700e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.214669e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.036318, -10.930698, 6.176512e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.804400e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.665586, -10.678272, 4.900661e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.961447e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 344.420954,  -8.844864, 4.611700e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.526441e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.155545,  -5.185142, 2.730143e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.193819e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 350.229570,  -5.909390, 9.576990e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.127194e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.767670,  -5.323986, 6.485188e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.121542e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.563122,  -4.903975, 1.497777e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-2.411406e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.573378, -10.939517, 1.045298e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.748971e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 350.097480,  -8.315759, 3.415704e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.120283e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.215767,  -6.433078, 5.327795e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.490828e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.517842,  -9.738567, 4.689598e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.521235e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.333999,  -5.631977, 2.005871e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-3.164794e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.292770,  -8.709487, 2.024740e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-2.138204e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.632856,  -5.430090, 2.760103e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.409859e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.075246, -10.631306, 9.218101e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.377701e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.284951,  -8.125253, 6.642124e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.589399e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.163919, -11.176525, 6.465533e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.356123e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.843050,  -8.181958, 7.017088e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.751607e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.602733, -10.605101, 1.561034e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.454924e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.209778,  -6.605600, 2.614216e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-4.913161e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.212697,  -5.348802, 2.660058e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.025564e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.361706, -11.027203, 3.990750e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.212988e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.509133,  -4.850076, 5.888827e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.040731e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.041543, -10.774836, 8.265395e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.002535e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.244085, -10.338697, 1.424355e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.738765e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.501550,  -7.236964, 8.257654e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.466045e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.914871,  -9.425143, 7.309896e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.710701e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.045954,  -9.571821, 6.114154e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.019114e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.537594, -10.199615, 3.668033e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.099953e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.427707,  -8.530669, 4.213965e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.456620e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.364736, -10.474693, 1.788204e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.726619e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.294637,  -9.580020, 1.270299e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.863213e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.412011,  -6.180607, 9.580736e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.468545e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.069026,  -5.026662, 1.352717e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.203733e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 350.337518,  -9.095860, 1.711061e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.032627e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.570483,  -8.874943, 1.088189e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-3.982869e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 350.641260,  -6.759729, 1.575597e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.507502e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.004999, -10.121774, 7.210901e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.449560e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 344.820733,  -7.902149, 1.139872e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-4.882160e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 344.379396,  -7.414968, 1.513153e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.251120e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 350.243244,  -9.933982, 1.888957e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.320748e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.807034, -10.435957, 1.028076e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-3.591436e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 344.415150,  -8.781165, 1.802043e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.350535e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.772847,  -6.936430, 1.551389e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-4.987133e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.063924,  -9.776687, 1.489349e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.234391e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 344.336351,  -9.442228, 2.263283e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.246690e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.764010,  -8.731109, 6.287875e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.121260e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.972893, -10.199624, 2.188528e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.173285e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 344.167655,  -7.461833, 2.999432e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-2.693616e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.145664,  -8.706792, 9.423778e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.111095e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.718184,  -9.679426, 5.999563e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.381270e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.951862,  -5.569470, 1.339855e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.247019e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.062347,  -6.126444, 1.181338e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.369147e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.576311,  -9.898753, 6.609130e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.251549e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 344.149405,  -7.801293, 1.377732e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-4.729317e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 350.209486,  -6.731553, 1.050106e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-2.820540e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.553798,  -9.983212, 6.831990e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.922605e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 344.888713,  -5.815058, 7.841693e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-3.446673e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.132636,  -5.966149, 1.795529e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.374127e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.751936,  -7.647518, 2.112991e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.066365e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.513089,  -5.365651, 4.032266e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.294485e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.851271,  -9.906988, 1.601010e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.485180e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.619283,  -8.807033, 6.963543e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-3.489784e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.033372,  -6.975716, 2.542163e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.352416e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.660145,  -7.847228, 1.777105e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-4.441925e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.037913,  -9.796636, 1.072630e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.931265e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.054737,  -6.681092, 5.147640e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.040849e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.062231,  -6.222522, 3.479424e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-3.304891e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.434023,  -9.237034, 3.900009e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.287625e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 350.506943,  -6.339331, 2.206684e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.339319e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.522768,  -5.410485, 8.546764e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-2.658967e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.864530,  -6.203649, 2.510910e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.320477e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.775681, -10.531512, 2.621076e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-3.529452e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 344.220771,  -8.268274, 1.239077e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.716166e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.810140, -10.519827, 1.143901e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.063449e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.125500, -10.093781, 7.596065e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.377484e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.630472,  -6.170121, 3.731692e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.008535e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.867648,  -9.758025, 1.722588e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.273923e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.203144, -10.765767, 1.492466e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.240634e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.950814,  -7.022892, 3.815182e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.402366e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.274866,  -9.602921, 3.711871e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.835711e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.508284,  -4.903867, 4.831748e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.831536e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.496764,  -6.712757, 8.739669e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.820523e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.070194,  -8.713373, 3.227203e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.829024e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.173766, -11.314351, 1.027893e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.709810e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 350.288175,  -6.085193, 4.939972e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.016672e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.677182,  -9.039557, 5.483479e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.223005e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.304820,  -7.770160, 1.539153e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.336918e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.380834,  -6.518003, 1.951748e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.098729e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.653259,  -7.639999, 9.613710e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.464522e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.314322,  -6.688394, 1.576670e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.134767e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 344.401043,  -8.156833, 5.055415e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.452233e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.815989, -11.282885, 2.681698e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.020899e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.018856,  -7.150944, 2.667056e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-4.671289e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.869081,  -9.119027, 3.814600e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.181522e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.868087, -10.646086, 9.256168e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.666051e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.932644,  -8.772233, 1.136790e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.099511e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.826853, -10.653868, 8.666978e-04, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.754969e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
